Artist,Title,Album,Length,Year,Genre,Rating,Bitrate,Path,Media
"Jesus Lizard","Nub","Show","00:02:59",1993,"Heavy Metal",-1,126,"Z:\Tunes\Jesus Lizard\Show-1993\06-Nub-Jesus Lizard.m4a","ziggyShare"
"Judas Priest","Raw Deal","Sin After Sin","00:06:00",1977,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sin After Sin-1977\06-Raw Deal-Judas Priest.mp3","ziggyShare"
"Judas Priest","Raw Deal","Sin After Sin [The Re-Masters]","00:06:00",1977,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sin After Sin [The Re-Masters]-1977\06-Raw Deal-Judas Priest.mp3","ziggyShare"
"Judas Priest","Saints In Hell","Stained Class","00:05:29",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Stained Class-1978\06-Saints In Hell-Judas Priest.mp3","ziggyShare"
"Judas Priest","Saints In Hell","Stained Class (remastered)","00:05:29",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Stained Class (remastered)-1978\06-Saints In Hell-Judas Priest.mp3","ziggyShare"
"Black Sabbath","Rock 'n' Roll Doctor","Technical Ecstasy","00:03:31",1976,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Technical Ecstasy-1976\06-Rock 'n' Roll Doctor-Black Sabbath.mp3","ziggyShare"
"All Shall Perish","Spineless","This Is Where It Ends","00:03:57",2011,"Heavy Metal",-1,320,"Z:\Tunes\All Shall Perish\This Is Where It Ends-2011\06-Spineless-All Shall Perish.mp3","ziggyShare"
"Stratovarius","The Hills Have Eyes","Twilight Time","00:06:18",1999,"Heavy Metal",-1,128,"Z:\Tunes\Stratovarius\Twilight Time-1999\06-The Hills Have Eyes-Stratovarius.mp3","ziggyShare"
"Judas Priest","Diamonds And Rust","Unleashed In The East","00:03:31",1979,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Unleashed In The East-1979\06-Diamonds And Rust-Judas Priest.mp3","ziggyShare"
"Pantera","Rise","Vulgar Display Of Power","00:04:37",1992,"Heavy Metal",-1,285,"Z:\Tunes\Pantera\Vulgar Display Of Power-1992\06-Rise-Pantera.mp3","ziggyShare"
"Arch Enemy","Dead Bury Their Dead","Wages of Sin","00:03:55",2002,"Heavy Metal",-1,192,"Z:\Tunes\Arch Enemy\Wages of Sin-2002\06-Dead Bury Their Dead-Arch Enemy.mp3","ziggyShare"
"Pantera","Heresy (live)","Walk (EP)","00:05:05",1993,"Heavy Metal",-1,243,"Z:\Tunes\Pantera\Walk (EP)-1993\06-Heresy (live)-Pantera.mp3","ziggyShare"
"Manowar","An American Trilogy","Warriors of the World","00:04:21",2002,"Heavy Metal",-1,320,"Z:\Tunes\Manowar\Warriors of the World-2002\06-An American Trilogy-Manowar.mp3","ziggyShare"
"Faith No More","Midlife Crisis","Who Cares A Lot? The Greatest Hits [Disc 1]","00:04:18",1998,"Heavy Metal",-1,217,"Z:\Tunes\Faith No More\Who Cares A Lot The Greatest Hits [Disc 1]-1998\06-Midlife Crisis-Faith No More.mp3","ziggyShare"
"Faith No More","Highway Star","Who Cares A Lot? The Greatest Hits [Disc 2]","00:01:08",1998,"Heavy Metal",-1,222,"Z:\Tunes\Faith No More\Who Cares A Lot The Greatest Hits [Disc 2]-1998\06-Highway Star-Faith No More.mp3","ziggyShare"
"Corrosion Of Conformity","Intervention","Animosity","00:02:26",2006,"Heavy Metal",-1,128,"Z:\Tunes\Corrosion Of Conformity\Animosity-2006\07-Intervention-Corrosion Of Conformity.mp3","ziggyShare"
"David Shankle Group","The Tolling Of The Bell","Ashes to Ashes","00:05:47",2005,"Heavy Metal",-1,192,"Z:\Tunes\David Shankle Group\Ashes to Ashes-2005\07-The Tolling Of The Bell-David Shankle Group.mp3","ziggyShare"
"Iron Maiden","Bring Your Daughter... To The Slaughter","Best Of The Beast","00:04:44",1996,"Heavy Metal",-1,207,"Z:\Tunes\Iron Maiden\Best Of The Beast-1996\07-Bring Your Daughter... To The Slaughter-Iron Maiden.mp3","ziggyShare"
"Iron Maiden","The Number Of The Beast","Best Of The Beast","00:04:53",1996,"Heavy Metal",-1,237,"Z:\Tunes\Iron Maiden\Best Of The Beast-1996\07-The Number Of The Beast-Iron Maiden.mp3","ziggyShare"
"S.O.D.","Black War","Bigger Than The Devil","00:02:26",2000,"Heavy Metal",-1,256,"Z:\Tunes\S.O.D\Bigger Than The Devil-2000\07-Black War-S.O.D..mp3","ziggyShare"
"Black Sabbath","War Pigs/Luke's Wall","Black Box: The Complete Original Black Sabbath (1970-1978)","00:07:56",1971,"Heavy Metal",-1,130,"Z:\Tunes\Black Sabbath\Black Box- The Complete Original Black Sabbath (1970-1978)-1971\07-War Pigs-Luke's Wall-Black Sabbath.m4a","ziggyShare"
"Black Sabbath","Cornucopia","Black Sabbath, Vol.4","00:03:55",1972,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Black Sabbath, Vol.4-1972\07-Cornucopia-Black Sabbath.mp3","ziggyShare"
"Judas Priest","Living After Midnight","British Steel","00:03:31",1980,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\British Steel-1980\07-Living After Midnight-Judas Priest.mp3","ziggyShare"
"Judas Priest","Living After Midnight","British Steel [The Re-Masters]","00:03:31",1980,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\British Steel [The Re-Masters]-1980\07-Living After Midnight-Judas Priest.mp3","ziggyShare"
"Arch Enemy","Angelclaw","Burning Bridges","00:04:06",2001,"Heavy Metal",-1,160,"Z:\Tunes\Arch Enemy\Burning Bridges-2001\07-Angelclaw-Arch Enemy.mp3","ziggyShare"
"Megadeth","A Tout Le Monde","Capitol Punishment: The Megadeth Years","00:04:32",2000,"Heavy Metal",-1,160,"Z:\Tunes\Megadeth\Capitol Punishment- The Megadeth Years-2000\07-A Tout Le Monde-Megadeth.mp3","ziggyShare"
"Alestorm","Set Sail And Conquer","Captain Morgan's Revenge","00:04:38",2008,"Heavy Metal",-1,128,"Z:\Tunes\Alestorm\Captain Morgan's Revenge-2008\07-Set Sail And Conquer-Alestorm.mp3","ziggyShare"
"Pantera","Shattered","Cowboys From Hell","00:03:22",1990,"Heavy Metal",-1,192,"Z:\Tunes\Pantera\Cowboys From Hell-1990\07-Shattered-Pantera.mp3","ziggyShare"
"Cycle Sluts from Hell","E.R.K.S.","Cycle Sluts from Hell","00:03:22",1991,"Heavy Metal",-1,320,"Z:\Tunes\Cycle Sluts from Hell\Cycle Sluts from Hell-1991\07-E.R.K.S.-Cycle Sluts from Hell.mp3","ziggyShare"
"Judas Priest","Some Heads Are Gonna Roll","Defenders Of The Faith","00:04:08",1984,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Defenders Of The Faith-1984\07-Some Heads Are Gonna Roll-Judas Priest.mp3","ziggyShare"
"Judas Priest","Some Heads Are Gonna Roll","Defenders Of The Faith [Remastered]","00:04:08",1984,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Defenders Of The Faith [Remastered]-1984\07-Some Heads Are Gonna Roll-Judas Priest.mp3","ziggyShare"
"Moi dix Mois","Pessimiste","Dix infernal","00:03:47",2003,"Heavy Metal",-1,192,"Z:\Tunes\Moi dix Mois\Dix infernal-2003\07-Pessimiste-Moi dix Mois.mp3","ziggyShare"
"Mercyful Fate","Welcome Princess Of Hell","Don't Break The Oath","00:04:03",1984,"Heavy Metal",-1,192,"Z:\Tunes\Mercyful Fate\Don't Break The Oath-1984\07-Welcome Princess Of Hell-Mercyful Fate.mp3","ziggyShare"
"Bulldoze","Herb","The Final Beatdown","00:04:09",1998,"Heavy Metal",-1,192,"Z:\Tunes\Bulldoze\The Final Beatdown-1998\07-Herb-Bulldoze.mp3","ziggyShare"
"Yngwie Malmsteen","C'est La Vie","Fire And Ice","00:05:20",1992,"Heavy Metal",-1,192,"Z:\Tunes\Yngwie Malmsteen\Fire And Ice-1992\07-C'est La Vie-Yngwie Malmsteen.mp3","ziggyShare"
"Testament","Henchmen Ride","The Formation Of Damnation","00:04:01",2008,"Heavy Metal",-1,320,"Z:\Tunes\Testament\The Formation Of Damnation-2008\07-Henchmen Ride-Testament.mp3","ziggyShare"
"Behind Enemy Lines","Self-Inflicted Extinction","The Global Cannibal","00:02:50",2003,"Heavy Metal",-1,128,"Z:\Tunes\Self\The Global Cannibal-2003\07-Self-Inflicted Extinction-Behind Enemy Lines.mp3","ziggyShare"
"Arnocorps","End Of Days","The Greatest Band of All Time","00:03:21",2005,"Heavy Metal",-1,160,"Z:\Tunes\Arnocorps\The Greatest Band of All Time-2005\07-End Of Days-Arnocorps.mp3","ziggyShare"
"Judas Priest","The Green Manalishi (With The Two-Pronged Crown)","Hell Bent For Leather","00:03:23",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Hell Bent For Leather-1978\07-The Green Manalishi (With The Two-Pronged Crown)-Judas Priest.mp3","ziggyShare"
"Judas Priest","The Green Manalishi (With The Two-Pronged Crown)","Hell Bent For Leather [The Remasters]","00:03:23",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Hell Bent For Leather [The Remasters]-1978\07-The Green Manalishi (With The Two-Pronged Crown)-Judas Priest.mp3","ziggyShare"
"Wolfbrigade","Gunhead Batallion","In Darkness You Feel No Regrets","00:01:23",2003,"Heavy Metal",-1,192,"Z:\Tunes\Wolfbrigade\In Darkness You Feel No Regrets-2003\07-Gunhead Batallion-Wolfbrigade.mp3","ziggyShare"
"Grip Inc.","(Built To) Resist","Incorporated","00:04:27",2004,"Heavy Metal",-1,192,"Z:\Tunes\Grip Inc\Incorporated-2004\07-(Built To) Resist-Grip Inc..mp3","ziggyShare"
"Stratovarius","I Surrender (Live)","Intermission","00:03:47",2001,"Heavy Metal",-1,256,"Z:\Tunes\Stratovarius\Intermission-2001\07-I Surrender (Live)-Stratovarius.mp3","ziggyShare"
"Iron Maiden","Strange World","Iron Maiden","00:05:33",1980,"Heavy Metal",-1,320,"Z:\Tunes\Iron Maiden\Iron Maiden-1980\07-Strange World-Iron Maiden.mp3","ziggyShare"
"Finntroll","Kitteldags","Jaktens Tid","00:02:05",2001,"Heavy Metal",-1,192,"Z:\Tunes\Finntroll\Jaktens Tid-2001\07-Kitteldags-Finntroll.mp3","ziggyShare"
"Helloween","March Of Time","Keeper Of The Seven Keys Part 2","00:05:15",2006,"Heavy Metal",-1,128,"Z:\Tunes\Helloween\Keeper Of The Seven Keys Part 2-2006\07-March Of Time-Helloween.mp3","ziggyShare"
"Metallica","Phantom Lord","Kill 'em All","00:05:02",1983,"Heavy Metal",-1,126,"Z:\Tunes\Metallica\Kill 'em All-1983\07-Phantom Lord-Metallica.m4a","ziggyShare"
"Iron Maiden","Killers","Killers","00:05:01",1981,"Heavy Metal",-1,320,"Z:\Tunes\Iron Maiden\Killers-1981\07-Killers-Iron Maiden.mp3","ziggyShare"
"Crumbsuckers","The Longest War","Life of Dreams","00:01:56",1999,"Heavy Metal",-1,192,"Z:\Tunes\Crumbsuckers\Life of Dreams-1999\07-The Longest War-Crumbsuckers.mp3","ziggyShare"
"Wolfpack","Counter Pain","Lycanthro Punk","00:02:27",1998,"Heavy Metal",-1,128,"Z:\Tunes\Wolfpack\Lycanthro Punk-1998\07-Counter Pain-Wolfpack.mp3","ziggyShare"
"Merauder","Take By Force","Master Killer","00:04:25",1996,"Heavy Metal",-1,128,"Z:\Tunes\Merauder\Master Killer-1996\07-Take By Force-Merauder.mp3","ziggyShare"
"Black Sabbath","Solitude","Master of Reality","00:05:02",1971,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Master of Reality-1971\07-Solitude-Black Sabbath.mp3","ziggyShare"
"Dragonforce","Defenders","Maximum Overload","00:05:47",2014,"Heavy Metal",-1,320,"Z:\Tunes\Dragonforce\Maximum Overload-2014\07-Defenders-Dragonforce.mp3","ziggyShare"
"Mercyful Fate","Melissa","Melissa","00:06:40",1983,"Heavy Metal",-1,192,"Z:\Tunes\Mercyful Fate\Melissa-1983\07-Melissa-Mercyful Fate.mp3","ziggyShare"
"Judas Priest","Dissident Aggressor","Metal Works 1973-1993 [Disc1] [1 of 2] [Remast","00:03:06",-1,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Metal Works 1973-1993 [Disc1] [1 of 2] [Remast-1993\07-Dissident Aggressor-Judas Priest.mp3","ziggyShare"
"Judas Priest","Dissident Aggressor","Metal Works '73 -'93","00:01:01",1993,"Heavy Metal",-1,208,"Z:\Tunes\Judas Priest\Metal Works '73 -'93-1993\07-Dissident Aggressor-Judas Priest.mp3","ziggyShare"
"Judas Priest","Wild Nights, Hot & Crazy Days","Metal Works 73-93 (Disc 2)","00:04:40",1993,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Metal Works 73-93 (Disc 2)-1993\07-Wild Nights, Hot & Crazy Days-Judas Priest.mp3","ziggyShare"
"Black Sabbath","Over To You","Never Say Die","00:05:23",1978,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Never Say Die-1978\07-Over To You-Black Sabbath.mp3","ziggyShare"
"Iron Maiden","Run Silent Deep","No Prayer for the Dying","00:04:35",1990,"Heavy Metal",-1,192,"Z:\Tunes\Iron Maiden\No Prayer for the Dying-1990\07-Run Silent Deep-Iron Maiden.mp3","ziggyShare"
"Iron Maiden","Run Silent Run Deep","No Prayer For The Dying","00:04:35",1990,"Heavy Metal",-1,320,"Z:\Tunes\Iron Maiden\No Prayer for the Dying-1990\07-Run Silent Run Deep-Iron Maiden.mp3","ziggyShare"
"Moi Dix Mois","MAD INGRAIN","Nocturnal Opera","00:00:53",2003,"Heavy Metal",-1,192,"Z:\Tunes\Moi dix Mois\Nocturnal Opera-2003\07-MAD INGRAIN-Moi Dix Mois.mp3","ziggyShare"
"Type O Negative","My Girlfriend’s Girlfriend","October Rust","00:03:46",1996,"Heavy Metal",-1,1081,"Z:\Tunes\Type O Negative\October Rust-1996\07-My Girlfriend’s Girlfriend-Type O Negative.flac","ziggyShare"
"Type O Negative","My Girlfriend's Girlfriend","October Rust","00:03:49",1996,"Heavy Metal",-1,128,"Z:\Tunes\Type O Negative\October Rust-1996\07-My Girlfriend's Girlfriend-Type O Negative.mp3","ziggyShare"
"Hellshock","Olympus","Only The Dead Know The End Of War LP","00:04:20",2003,"Heavy Metal",-1,224,"Z:\Tunes\Hellshock\Only The Dead Know The End Of War LP-2003\07-Olympus-Hellshock.mp3","ziggyShare"
"Ozzy Osbourne","Paranoid [Live]","The Ozzman Cometh","00:02:53",1997,"Heavy Metal",-1,241,"Z:\Tunes\Ozzy Osbourne\The Ozzman Cometh-1997\07-Paranoid [Live]-Ozzy Osbourne.mp3","ziggyShare"
"Judas Priest","Between The Hammer & The Anvil","Painkiller","00:04:49",1990,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Painkiller-1990\07-Between The Hammer & The Anvil-Judas Priest.mp3","ziggyShare"
"Judas Priest","Between The Hammer & The Anvil","Painkiller [The Re-Masters]","00:04:49",1990,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Painkiller [The Re-Masters]-1990\07-Between The Hammer & The Anvil-Judas Priest.mp3","ziggyShare"
"Deathspell Omega","Malconfort","Paracletus","00:04:55",2011,"Heavy Metal",-1,320,"Z:\Tunes\Deathspell Omega\Paracletus-2011\07-Malconfort-Deathspell Omega.mp3","ziggyShare"
"Black Sabbath","Rat Salad","Paranoid","00:02:31",1970,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Paranoid-1970\07-Rat Salad-Black Sabbath.mp3","ziggyShare"
"Judas Priest","You Say Yes","Point Of Entry","00:03:29",1981,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Point Of Entry-1981\07-You Say Yes-Judas Priest.mp3","ziggyShare"
"Grip Inc.","Colors of Death","Power of Inner Strength","00:03:05",1995,"Heavy Metal",-1,192,"Z:\Tunes\Grip Inc\Power of Inner Strength-1995\07-Colors of Death-Grip Inc..mp3","ziggyShare"
"Amebix","Arise (live)","The Power Remains","00:03:19",1999,"Heavy Metal",-1,160,"Z:\Tunes\Amebix\The Power Remains-1999\07-Arise (live)-Amebix.mp3","ziggyShare"
"Iron Maiden","Powerslave","Powerslave","00:06:48",1984,"Heavy Metal",-1,128,"Z:\Tunes\Iron Maiden\Powerslave-1984\07-Powerslave-Iron Maiden.m4a","ziggyShare"
"Ludichrist","This Party Sucks","Powertrip","00:03:55",2000,"Heavy Metal",-1,192,"Z:\Tunes\Ludichrist\Powertrip-2000\07-This Party Sucks-Ludichrist.mp3","ziggyShare"
"Judas Priest","I'm A Rocker","Ram It Down","00:03:59",1988,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Ram It Down-1988\07-I'm A Rocker-Judas Priest.mp3","ziggyShare"
"Pantera","Shallow Days","Reinventing the Steel [Clean]","00:04:20",2000,"Heavy Metal",-1,192,"Z:\Tunes\Pantera\Reinventing the Steel [Clean]-2000\07-Shallow Days-Pantera.mp3","ziggyShare"
"Metallica","Creeping Death","Ride the Lightning","00:06:36",1984,"Heavy Metal",-1,320,"Z:\Tunes\Metallica\Ride the Lightning-1984\07-Creeping Death-Metallica.mp3","ziggyShare"
"Judas Priest","Never Satisfied","Rocka Rolla","00:04:50",1974,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Rocka Rolla-1974\07-Never Satisfied-Judas Priest.mp3","ziggyShare"
"Judas Priest","Never Satisfied","Rocka Rolla (Digipak Re-release)","00:04:50",1974,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Rocka Rolla (Digipak Re-release)-1974\07-Never Satisfied-Judas Priest.mp3","ziggyShare"
"Black Sabbath","Looking For Today","Sabbath Bloody Sabbath","00:05:06",1973,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Sabbath Bloody Sabbath-1973\07-Looking For Today-Black Sabbath.mp3","ziggyShare"
"Black Sabbath","Am I Going Insane (Radio)","Sabotage","00:04:17",1975,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Sabotage-1975\07-Am I Going Insane (Radio)-Black Sabbath.mp3","ziggyShare"
"Judas Priest","Genocide","Sad Wings of Destiny","00:05:49",1976,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sad Wings of Destiny-1976\07-Genocide-Judas Priest.mp3","ziggyShare"
"Judas Priest","Genocide","Sad Wings of Destiny (Digipak re-release)","00:05:49",1976,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sad Wings of Destiny (Digipak re-release)-1976\07-Genocide-Judas Priest.mp3","ziggyShare"
"Judas Priest","Screaming for Vengeance","Screaming for Vengeance","00:04:43",1982,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Screaming for Vengeance-1982\07-Screaming for Vengeance-Judas Priest.mp3","ziggyShare"
"Iron Maiden","The Clairvoyant","Seventh Son Of A Seventh Son","00:04:27",1988,"Heavy Metal",-1,128,"Z:\Tunes\Iron Maiden\Seventh Son Of A Seventh Son-1988\07-The Clairvoyant-Iron Maiden.m4a","ziggyShare"
"Jesus Lizard","Elegy","Show","00:04:01",1993,"Heavy Metal",-1,129,"Z:\Tunes\Jesus Lizard\Show-1993\07-Elegy-Jesus Lizard.m4a","ziggyShare"
"Judas Priest","Here Come The Tears","Sin After Sin","00:04:36",1977,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sin After Sin-1977\07-Here Come The Tears-Judas Priest.mp3","ziggyShare"
"Judas Priest","Here Come The Tears","Sin After Sin [The Re-Masters]","00:04:36",1977,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sin After Sin [The Re-Masters]-1977\07-Here Come The Tears-Judas Priest.mp3","ziggyShare"
"Judas Priest","Savage","Stained Class","00:03:28",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Stained Class-1978\07-Savage-Judas Priest.mp3","ziggyShare"
"Judas Priest","Savage","Stained Class (remastered)","00:03:28",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Stained Class (remastered)-1978\07-Savage-Judas Priest.mp3","ziggyShare"
"Black Sabbath","She's Gone","Technical Ecstasy","00:04:59",1976,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Technical Ecstasy-1976\07-She's Gone-Black Sabbath.mp3","ziggyShare"
"All Shall Perish","The Past Will Haunt Us Both","This Is Where It Ends","00:06:05",2011,"Heavy Metal",-1,320,"Z:\Tunes\All Shall Perish\This Is Where It Ends-2011\07-The Past Will Haunt Us Both-All Shall Perish.mp3","ziggyShare"
"Stratovarius","Out Of The Shadows","Twilight Time","00:04:07",1999,"Heavy Metal",-1,128,"Z:\Tunes\Stratovarius\Twilight Time-1999\07-Out Of The Shadows-Stratovarius.mp3","ziggyShare"
"Judas Priest","Victim Of Changes","Unleashed In The East","00:07:13",1979,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Unleashed In The East-1979\07-Victim Of Changes-Judas Priest.mp3","ziggyShare"
"Pantera","No Good (Attack The Radical)","Vulgar Display Of Power","00:04:50",1992,"Heavy Metal",-1,267,"Z:\Tunes\Pantera\Vulgar Display Of Power-1992\07-No Good (Attack The Radical)-Pantera.mp3","ziggyShare"
"Arch Enemy","Web Of Lies","Wages of Sin","00:03:56",2002,"Heavy Metal",-1,192,"Z:\Tunes\Arch Enemy\Wages of Sin-2002\07-Web Of Lies-Arch Enemy.mp3","ziggyShare"
"Manowar","The March","Warriors of the World","00:03:38",2002,"Heavy Metal",-1,320,"Z:\Tunes\Manowar\Warriors of the World-2002\07-The March-Manowar.mp3","ziggyShare"
"Faith No More","A Small Victory","Who Cares A Lot? The Greatest Hits [Disc 1]","00:04:56",1998,"Heavy Metal",-1,234,"Z:\Tunes\Faith No More\Who Cares A Lot The Greatest Hits [Disc 1]-1998\07-A Small Victory-Faith No More.mp3","ziggyShare"
"Faith No More","Theme From Midnight Cowboy","Who Cares A Lot? The Greatest Hits [Disc 2]","00:01:03",1998,"Heavy Metal",-1,224,"Z:\Tunes\Faith No More\Who Cares A Lot The Greatest Hits [Disc 2]-1998\07-Theme From Midnight Cowboy-Faith No More.mp3","ziggyShare"
"Corrosion Of Conformity","Kiss Of Death","Animosity","00:01:31",2006,"Heavy Metal",-1,128,"Z:\Tunes\Corrosion Of Conformity\Animosity-2006\08-Kiss Of Death-Corrosion Of Conformity.mp3","ziggyShare"
"Otep","Breed (Nirvana cover)","Ascension","00:03:30",2007,"Heavy Metal",-1,175,"Z:\Tunes\Otep\Ascension-2007\08-Breed (Nirvana cover)-Otep.mp3","ziggyShare"
"David Shankle Group","Secrets","Ashes to Ashes","00:03:50",2005,"Heavy Metal",-1,192,"Z:\Tunes\David Shankle Group\Ashes to Ashes-2005\08-Secrets-David Shankle Group.mp3","ziggyShare"
"White Zombie","More Human Than Human","Astro-Creep: 2000","00:04:27",1995,"Heavy Metal",-1,128,"Z:\Tunes\White Zombie\Astro-Creep- 2000-1995\08-More Human Than Human-White Zombie.mp3","ziggyShare"
"Iron Maiden","Run To The Hills","Best Of The Beast","00:03:54",1996,"Heavy Metal",-1,231,"Z:\Tunes\Iron Maiden\Best Of The Beast-1996\08-Run To The Hills-Iron Maiden.mp3","ziggyShare"
"S.O.D.","Celtic Frosted Flakes","Bigger Than The Devil","00:01:15",2000,"Heavy Metal",-1,256,"Z:\Tunes\S.O.D\Bigger Than The Devil-2000\08-Celtic Frosted Flakes-S.O.D..mp3","ziggyShare"
"Black Sabbath","Paranoid","Black Box: The Complete Original Black Sabbath (1970-1978)","00:02:50",1971,"Heavy Metal",-1,127,"Z:\Tunes\Black Sabbath\Black Box- The Complete Original Black Sabbath (1970-1978)-1971\08-Paranoid-Black Sabbath.m4a","ziggyShare"
"Black Sabbath","Laguna Sunrise","Black Sabbath, Vol.4","00:02:56",1972,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Black Sabbath, Vol.4-1972\08-Laguna Sunrise-Black Sabbath.mp3","ziggyShare"
"Judas Priest","The Rage","British Steel","00:04:44",1980,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\British Steel-1980\08-The Rage-Judas Priest.mp3","ziggyShare"
"Judas Priest","The Rage","British Steel [The Re-Masters]","00:04:44",1980,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\British Steel [The Re-Masters]-1980\08-The Rage-Judas Priest.mp3","ziggyShare"
"Arch Enemy","Burning Bridges","Burning Bridges","00:05:31",2001,"Heavy Metal",-1,160,"Z:\Tunes\Arch Enemy\Burning Bridges-2001\08-Burning Bridges-Arch Enemy.mp3","ziggyShare"
"Megadeth","Train Of Consequences","Capitol Punishment: The Megadeth Years","00:03:28",2000,"Heavy Metal",-1,160,"Z:\Tunes\Megadeth\Capitol Punishment- The Megadeth Years-2000\08-Train Of Consequences-Megadeth.mp3","ziggyShare"
"Alestorm","Of Treasure","Captain Morgan's Revenge","00:02:58",2008,"Heavy Metal",-1,128,"Z:\Tunes\Alestorm\Captain Morgan's Revenge-2008\08-Of Treasure-Alestorm.mp3","ziggyShare"
"Pantera","Clash With Reality","Cowboys From Hell","00:05:17",1990,"Heavy Metal",-1,192,"Z:\Tunes\Pantera\Cowboys From Hell-1990\08-Clash With Reality-Pantera.mp3","ziggyShare"
"Cycle Sluts from Hell","Speed Queen","Cycle Sluts from Hell","00:03:37",1991,"Heavy Metal",-1,320,"Z:\Tunes\Cycle Sluts from Hell\Cycle Sluts from Hell-1991\08-Speed Queen-Cycle Sluts from Hell.mp3","ziggyShare"
"Judas Priest","Night Comes Down","Defenders Of The Faith","00:04:02",1984,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Defenders Of The Faith-1984\08-Night Comes Down-Judas Priest.mp3","ziggyShare"
"Judas Priest","Night Comes Down","Defenders Of The Faith [Remastered]","00:04:02",1984,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Defenders Of The Faith [Remastered]-1984\08-Night Comes Down-Judas Priest.mp3","ziggyShare"
"Madball","Nuestra Familia","Demonstrating My Style","00:02:03",1996,"Heavy Metal",-1,172,"Z:\Tunes\Madball\Demonstrating My Style-1996\08-Nuestra Familia-Madball.mp3","ziggyShare"
"Moi dix Mois","Gloire dans le silence","Dix infernal","00:03:19",2003,"Heavy Metal",-1,192,"Z:\Tunes\Moi dix Mois\Dix infernal-2003\08-Gloire dans le silence-Moi dix Mois.mp3","ziggyShare"
"Mercyful Fate","To One Far Away","Don't Break The Oath","00:01:32",1984,"Heavy Metal",-1,192,"Z:\Tunes\Mercyful Fate\Don't Break The Oath-1984\08-To One Far Away-Mercyful Fate.mp3","ziggyShare"
"Bulldoze","Respect Through Fear","The Final Beatdown","00:03:50",1998,"Heavy Metal",-1,192,"Z:\Tunes\Bulldoze\The Final Beatdown-1998\08-Respect Through Fear-Bulldoze.mp3","ziggyShare"
"Yngwie Malmsteen","Leviathan","Fire And Ice","00:04:25",1992,"Heavy Metal",-1,192,"Z:\Tunes\Yngwie Malmsteen\Fire And Ice-1992\08-Leviathan-Yngwie Malmsteen.mp3","ziggyShare"
"Testament","Killing Season","The Formation Of Damnation","00:04:53",2008,"Heavy Metal",-1,320,"Z:\Tunes\Testament\The Formation Of Damnation-2008\08-Killing Season-Testament.mp3","ziggyShare"
"Arnocorps","Sixth Day","The Greatest Band of All Time","00:02:28",2005,"Heavy Metal",-1,160,"Z:\Tunes\Arnocorps\The Greatest Band of All Time-2005\08-Sixth Day-Arnocorps.mp3","ziggyShare"
"Judas Priest","Killing Machine","Hell Bent For Leather","00:03:02",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Hell Bent For Leather-1978\08-Killing Machine-Judas Priest.mp3","ziggyShare"
